======================================================================
DEEP RE: PE_0529.bin
PATH   : /tmp/critical_modules/PE_0529.bin
  0x000817F8  "Heat Sink - Heat sink clip not installed."
  0x00081828  "Sensor - Error accessing thermal sensor."
  0x00081858  "Fan - The fan failed to respond correctly."
  0x00081890  "SupportAssist detected a high system temperature. Ensure all cooling vents are clear of obstructions and uncovered when in use."
  0x00081910  "Thermal - Thermal trip detected."
  0x00081940  "Network %d - Driver version %08X outdated. Version %08X or newer required for \"%s\""
  0x00081998  "Network %d - %s"
  0x000819A8  "Fan - The (%s) fan is running faster than expected"
  0x000819E0  "Fan - The (%s) fan failed to respond correctly"
  0x00081A10  "Cables - Check the following cable, jumper, connection, or sensor: %s"
  0x00081A60  "%s - DriverBinding->Supported() function, Version %X, changed PCI Command Reg of device %s"
  0x00081AC0  "Video - User reported the patterns were not displayed"
  0x00081AF8  "Video - User provided no input for graphics test"
  0x00081B30  "Video memory - Video memory integrity test discrepancy"
  0x00081B68  "Video controller - No video controller detected"
  0x00081B98  "LCD panel - Unable to detect variance in ambient light sensor"
  0x00081BD8  "LCD panel - Unable to use BIOS interface"
  0x00081C08  "LCD panel - Unable to turn lamp on or off"
  0x00081C38  "LCD panel - Unable to modify brightness"
  0x00081C60  "LCD EDID - Unable to access EDID EEPROM"
  0x00081C88  "Sensor %s exceeded thermal zone %d. Peak zone was %d."
  0x00081CC0  "Sensor: The (%s) reading (%dC) is lower than expected."
  0x00081CF8  "Thermal: The (%s) reading (%dC) exceeds the thermal limit."
  0x00081D38  "Event log - The log contains failing records"
  0x00081D68  "Timeout waiting for the device to respond"
  0x00081D98  "USB device failed with return code 0x%x"
  0x00081DC0  "USB controller error"
  0x00081DE0  "System board - HPET %d, incorrect time period. Expected = %d, Found = %d"
  0x00081E30  "PCIe - Training error PCI tag-%04X VendorID-%04X DeviceID-%04X SVid-%04X SDid-%04X %s%s"
  0x00081E90  "OS - Suspect corrupt MBR, verify MBR with Anti-Virus Application"
  0x00081EE0  "Hard Drive - No NVMe Drive detected on PCI tag %04X, NamespaceID %02X"
  0x00081F28  "Hard Drive - No NVMe Drive detected on PCI tag %04X"
  0x00081F60  "Removable Hard Drive %d - Incorrect status = %X %s"
  0x00081F98  "Optical Drive %d - Incorrect status = %X %s"
  0x00081FC8  "Hard Drive %d - S/N %s, incorrect status = %X\n%s"
  0x00082000  "Hard Drive %d - S/N %s, incorrect status = %I64X\n%s"
  0x00082038  "%s Drive - %d %s read test incorrect status = %I64X %s"
  0x00082070  "eMMC Drive - %s %s read test unsuccessful."
  0x000820A0  "Hard Drive - Not installed"
  0x000820C0  "Hard Drive - No Hard Drive detected, or disk controller not supported"
  0x00082108  "Optical Drive %d - Self test: %s"
  0x00082130  "Hard Drive %d - S/N %s, self test did not complete"
  0x00082168  "Hard Drive %d - S/N %s, %s self test unsuccessful%s."
  0x000821A0  "Hard Drive - No Hard Drive detected"
  0x000821D0  "Charger - The AC power adapter wattage and type cannot be determined. The battery may not charge."
  0x00082238  "Charger - The charger is not supplying power"
  0x00082268  "Charger - Unexpectedly detected charger"
  0x00082290  "Charger - Unable to detect charger."
  0x000822B8  "Charger - Unexpected charge condition detected"
  0x000822F0  "Battery - Not a Dell battery. System will not charge this battery"
  0x00082338  "Battery - Charge cycles exceeded maximum limit"
  0x00082368  "Battery - The battery cannot provide sufficient power"
  0x000823A0  "Battery - The battery is reaching the end of its usable life"
  0x000823E0  "Battery - The battery is not installed"
  0x00082408  "Unable to %s testable memory"
  0x00082428  "The event log(s) must be cleared before testing can continue."
  0x00082470  "The event log indicates degraded or disabled ECC functionality.  Memory testing cannot continue until the problems are corrected, the log cleared and the system rebooted."
  0x00082520  "Memory error detected. %s"
  0x00082540  "Memory errors detected. Limit exceeded. Additional errors will not be resolved. %s"
  0x000825A0  "Unable to stop all APs.  The system may be unstable and should be rebooted."
  0x000825F0  "Unknown test (%d) selected."
  0x00082610  "Unable to allocate %d bytes for %s buffer."
  0x00082640  "CPU Stress Thermal condition.  Limit %dC, Actual %dC."
  0x00082680  "CPU %d (ID 0x%X) data error at address %p.  Expected %08X, but found %08X."
  0x000826D0  "CPU %d (ID 0x%X) recorded unknown test result 0x%X."
  0x00082708  "CPU %d (ID 0x%X) did not reach test step %d."
  0x00082738  "Unable to start application processor(s)."
  0x00082764  "debug"
  0x00082770  "Limit debug output."
  0x00082784  "vmode"
  0x00082790  "Force a Video Mode."
  0x000827A4  "txtgui"
  0x000827B0  "Force Text GUI interface."
  0x000827D0  "Keyboard"
  0x000827E0  "System Management"
  0x000827F4  "Memory"
  0x00082800  "Processor"
  0x00082810  "Battery"
  0x00082818  "Network"
  0x00082828  "Storage"
  0x00082838  "Speaker"
  0x00082840  "LCD/Display Panel"
  0x0008285C  "Cables"
  0x000828D0  "fAddParam: Exceeded max parameter count of %d!"
  0x00082900  "Error: arg[%d] (%s) is not valid for this application."
  0x00082940  "-%-20s %s"
  0x00082950  ":Filename"
  0x00082960  ":DeviceMnemonic"
  0x00082978  ":String"
  0x00082A00  "DELLDIAGDELLDIAG"
  0x00082A18  "Validate Code : %s  "
  0x00082A30  "Error %04X:%04X. "
  0x00082A48  "%s %X%s%s "
  0x00082A58  "Unreleased"
  0x00082A70  "DIAG %s "
  0x00082A80  "\r\n[ Diag Events ]"
  0x00082A98  "%02d/%02d/20%02d %02d:%02d:%02d"
  0x00082AB8  "Found ePSA settings in the EEPROM\n"
  0x00082B38  "6109.99"
  0x00082B50  " String"
  0x00082ED0  "\nNote: This warning can be disabled in BIOS setup."
  0x00082F08  "Undefined error detected.  Error category %d\n"
  0x00082F3C  "%s\n\n%s"
  0x00082F48  "Hardware scan complete with no issues.\n"
  0x00082F70  "No bootable devices were found! Possible causes could be a corrupt OS image or a boot device is not enabled in BIOS setup."
  0x00082FF0  "Hardware scan complete with no issues..\nYour machine will restart and download cSOS for recovery\n"
  0x00083060  "No hardware issues were found. Please click Continue to launch the SupportAssist OS Recovery for further help in resolving your problem. If you do not want to continue, you can click Cancel to restart your computer."
  0x00083138  "Hardware scan resolved memory issue."
  0x00083180  "\nNo History!"
  0x00083190  "\nAdditional Error Category2 %d ErrorCategory3 %d ErrorCategory4 %d"
  0x000831D8  "\nBIOS Error (%.2d) - Flags (%x) ePSA error (%04x) rc (%d) @ %s"
  0x00083218  "\n  pStr2 = %s"
  0x00083228  "\n  pStr1 = %s"
  0x00083238  "(NULL)"
  0x00083240  " @ %02d/%02d/%d %02d:%02d:%02d"
  0x00083260  "\nCurrent BIOS Error (%.2d) - Flags (%x) Timeout (%d)"
  0x00083298  "System was unable to boot. No bootable devices found."
  0x000832D0  "SupportAssist is running a system scan to detect any potential hardware problems."
  0x00083328  "User Selected"
  0x00083340  "System boot encountered a problem.  Sorry for the inconvenience.\n\nWould you like to report the problem to Dell to help identify the issue?"
  0x000833D0  "-pt:60 "
  0x000833E0  "A memory issue was identified and resolved...  Performing a deep scan."
  0x00083428  "Memory, Hard Drive"
  0x00083450  "All Devices"
  0x00083460  "psa -quick -ix -pt:3600 "
  0x00083558  "  </SupportAssistPrebootDiagnosticLog>\n"
  0x00083580  "    </BIOS_Data>\n"
  0x00083598  "      <OSBootFailCount>"
  0x000835B0  "</OSBootFailCount>\n"
  0x000835C8  "      <TimeOutSeconds>"
  0x000835E0  "</TimeOutSeconds>\n"
  0x000835F8  "      <SOS_Available>"
  0x00083610  "</SOS_Available>\n"
  0x00083628  "      <FRU_String><![CDATA["
  0x00083648  "]]></FRU_String>\n"
  0x00083660  "</Flags>\n"
  0x00083670  "      <Flags>"
  0x00083680  "      <ErrorMessage><![CDATA["
  0x000836A0  "      <ErrorCategory>"
  0x000836B8  "</ErrorCategory>\n"
  0x000836D0  "    <BIOS_Data>\n"
  0x000836E8  "    </ePSA_Data>\n"
  0x00083700  "      <ePSAInvocationCount>"
  0x00083720  "</ePSAInvocationCount>\n"
  0x00083738  "      <ePSAFullVersion>"
  0x00083750  "</ePSAFullVersion>\n"
  0x00083768  "      <ePSAInfo><![CDATA["
  0x00083788  "]]></ePSAInfo>\n"
  0x00083798  "      <DimmManufacturer>"
  0x000837B8  "</DimmManufacturer>\n"
  0x000837D0  "      <DimmIdentifier>"
  0x000837E8  "</DimmIdentifier>\n"
  0x00083800  "      <MemRxCount>"
  0x00083818  "%s%s%d%s"
  0x00083828  "</MemRxCount>\n"
  0x00083838  "      <MemRxHealed>"
  0x00083850  "</MemRxHealed>\n"
  0x00083868  "      </LogData>\n"
  0x00083880  "        <ErrorMessage><![CDATA["
  0x000838A0  "        <ValidationCode>"
  0x000838C0  "</ValidationCode>\n"
  0x000838D8  "        <FailedSubTest>"
  0x000838F0  "</FailedSubTest>\n"
  0x00083908  "        <ErrorCode>"
  0x00083920  "%s%s%04X:%04X%s"
  0x00083930  "</ErrorCode>\n"
  0x00083940  "</ePSAVersion>\n"
  0x00083950  "%s.%s"
  0x00083958  "%s%s%X"
  0x00083960  "        <ePSAVersion>"
  0x00083978  "        <ePSALogTimeStamp>"
  0x00083998  "</ePSALogTimeStamp>\n"
  0x000839B0  "      <LogData>\n"
  0x000839C8  "      <DevicesTested>"
  0x000839E0  "</DevicesTested>\n"
  0x000839F8  "      <ReturnCode>"
  0x00083A10  "</ReturnCode>\n"
  0x00083A20  "      <Result>"
  0x00083A30  "</Result>\n"
  0x00083A40  "    <ePSA_Data>\n"
  0x00083A54  "FALSE"
  0x00083A60  "]]></ErrorMessage>\n"
  0x00083A78  "%s%s%s%s"
  0x00083A88  "</LogTimeStamp>\n"
  0x00083AA0  "%s%02d/%02d/%d %02d:%02d:%02d"
  0x00083AC0  "    <LogTimeStamp>"
  0x00083AD8  "%s%s%d%s\n"
  0x00083AE8  "    <LogNumber>"
  0x00083AF8  "</LogNumber>"
  0x00083B08  "    <Schema>1.0.0</Schema>\n"
  0x00083B28  "  <SupportAssistPrebootDiagnosticLog>\n"
  0x00083B50  "<?xml version=\"1.0\" encoding=\"UTF-8\"?>\n"
  0x00083BB4  "Abort"
  0x00083BBC  "Cancel"
  0x00083BCC  "Retry"
  0x00083BD8  "Continue"
  0x00083BE8  "\\triage"
  0x00083BF0  "000000"
  0x00083BF8  "Validation Code :"
  0x00083C18  "Error Code : 0000"
  0x00083C30  "Error Code :"
  0x00083C40  "BIOS Setup"
  0x00083C50  "Diagnostics"
  0x00083C60  "Shutdown"
  0x00083DDC  "Abort"
  0x00083DE4  "Cancel"
  0x00083DF4  "Retry"
  0x00083E00  "Continue"
  0x0008F628  "%s %s - %s"
  0x0008F634  "Prompt"
  0x0008F648  "have attached an undersized"
  0x0008F668  "Warning"
  0x0008F670  "lower wattage power adapter"
  0x0008F68C  "Alert"
  0x0008F6A0  "The mouse is not active during testing.  Press ESC to stop testing."
  0x0008F6E4  "Cancel"
  0x0008F6F0  "Start Test"
  0x0008F700  "Thorough Test Mode"
  0x0008F714  "result"
  0x0008F720  "System Health"
  0x0008F730  "Results"
  0x0008F738  "Configuration"
  0x0008F990  "Click the Play button below to run a system scan or click Exit to shut down your system."
  0x0008F9F0  "Testing %s in Progress... %s"
  0x0008FA10  "%s... %s"
  0x0008FA20  "System Scan in Progress"
  0x0008FA38  "Establishing Network Connection"
  0x0008FA58  "Press ESC to stop testing or F2 for BIOS Setup."
  0x0008FA90  "The mouse is not active during recovery image download.  Press ESC to stop download."
  0x0008FAF0  "The mouse is not active while fetching BIOS Update.  Press ESC to stop download."
  0x0008FB44  "Webcam"
  0x0008FB50  "USB Device"
  0x0008FB60  "OS Boot Path"
  0x0008FB70  "Charger"
  0x0008FB78  "Base Board"
  0x0008FB88  "LCD Panel"
  0x0008FB94  "CD-ROM"
  0x0008FBA0  "System Memory"
  0x0008FBB0  "Tape Drive"
  0x0008FBC0  "Hard Drive"
  0x0008FBD8  "UNKNOWN DEVICE"
  0x0008FD40  "Warning: One or more thermal sensors were out of range."
  0x0008FD80  "Warning: Charger is not detected, please attach the charger now."
  0x0008FDD0  "Current"
  0x0008FDD8  "Sensor"
  0x0008FDE0  "Thermals"
  0x0008FDF8  "Battery and AC Adapter"
  0x0008FE10  "Event Log"
  0x0008FE20  "    </td>\n  </tr>\n</table>\n</body>\n</html>\n"
  0x0008FE50  "                 \"\n             alt=\"QR Scan Code bitmap missing\" \n             style=\"width:150pt; height:150pt; \" \n             >\n      </div>\n      </td>\n  </tr>\n\n</table>\n\n<br>\n<table class=\"font0 shadow\" style=\"background: #dddddd; padding: 10px 5px;\">\n  <tr>\n    <td>\n    "
  0x0008FF70  "               <br></b></a>\n          </span></div>\n      </div>\n    </td>\n  \n    <!-- Table data, right, QR scan code image cell -->  \n    <!-- Override CSS padding for th, td or else larger left padding makes image not be centered-->\n    <td valign=\"center\" align=\"center\" style=\"width:200pt; padding:10pt 10pt 10pt 10pt\">\n      <div style=\"width:150pt; height:150pt;\">\n        <!-- Stretch image to 150x150 if it is smaller -->\n        <img src=\""
  0x00090138  "                    \">\n            <b>"
  0x00090160  "          </b></div>\n        <br>\n\n        <div>\n          <span >Continue troubleshooting the system with the information provided below at\n          <a href=\"https://supportassist.dell.com\">https://supportassist.dell.com</a> or with technical support. \n          Use a mobile device to scan the QR code or click on the link below to continue troubleshooting.</span>\n          </div>\n        <br>\n        <div  style=\"padding:0pt 10pt 0pt 80pt;\">\n          <span>\n            <a href=\""
  0x00090350  "  </caption>\n\n  <!-- Table row. Text box on left, QRscan code on right -->\n  <tr>\n    <!-- Table data, left -->\n    <td valign=\"top\" style=\"width:460pt; height:150pt\">\n      <div >\n        <div style=\"text-align:left; color:red\">\n          <!--using string literal 32 for SPACE to indicate string argument position to EOL-->\n          <b>"
  0x000904B0  "<!DOCTYPE HTML PUBLIC \"-//W3C//DTD HTML 4.0 Transitional//EN\"\n\t\"http://www.w3.org/TR/1998/REC-html40-19980424/loose.dtd\">\n<html>\n<head>\n<meta http-equiv=\"content-type\" content=\"text/html; charset=UTF-8\">\n<meta name=\"author\" content=\"DellDiagnostics\">\n<meta name=\"generator\" content=\"Use EPSA/mkHtml.bat to convert this file to screenShots.cpp code\">\n\n<!-- \n  Firefox: \n    QRScan.bmp guard border appears #F8F8F8 (does not match white background) \n    but IE appears white #FFFFFF (looks good)\n    Font is less bold than IE, unless <b></b> used, then it is nearly identical\n  IE8: \n    does not support border-radius nor box-shadow (until IE9+)\n -->\n<title>Demo BIOS/ePSA</title>\n<style type=\"text/css\">\n .font0 { font:12.00pt \"Arial\", sans-serif; }\n .shadow { box-shadow: 10px 10px 5px #888888; }\ntable\n{\n    width:600pt;\n    border: 2px solid black;\n    border-radius: 20px;          <!-- Need IE 9+ -->\n    <!--border-collapse:collapse; <!-- Firefox sort of honors this but really undoes border_radius --> \n}\nth, td\n{\n  padding:5pt 5pt 5pt 10pt; <!-- top, right, bottom, left -->\n}\n</style>\n</head>\n\n<body>\n<table class=\"font0 shadow\" style=\"height:200pt; box-shadow: 10px 10px 5px #888888;\"> <!-- Need IE 9+ box-shadow-->\n\n  <!-- Insert blank space and caption before table -->\n  <br>\n  <caption>"
  0x000909C8  "QRScan%d.%s"
  0x000909D8  "Saving a screenshot to USB key as %s."
  0x00090A00  "Screen%d.bmp"
  0x00090A10  "ePSAError%d.bmp"
  0x00090A20  "Saving screenshot to USB key."
  0x00090A40  "Saving %s to USB key"
  0x00090A60  "Saving html to USB key."
  0x00090A80  "ePSA Alert"
  0x00090A90  "BIOS Alert"
  0x00090AA0  "Continue testing?"
  0x00090AC0  "Event Data"
  0x00090AD0  "TimeStamp"
  0x00090ADC  "Source"
  0x00090C40  "Spindle test failed"
  0x00090C58  "Tray Out test failed. Check for obstruction"
  0x00090C88  "Tray In test failed. Check for obstruction"
  0x00090CB8  "FLASH ROM test failed"
  0x00090CD0  "Controller (main IC) test failed"
  0x00090CF8  "DRAM test failed"
  0x00090D10  "OPU test failed"
  0x00090D20  "Not a valid decimal number or number is too large!\nMaximum decimal number is 99999.  Restoring original value."
  0x000D318C  "Abort"
  0x000D3194  "Cancel"
  0x000D31A4  "Retry"
  0x000D31B0  "Continue"
  0x000D331C  "Abort"
  0x000D3324  "Cancel"
  0x000D3334  "Retry"
  0x000D3340  "Continue"
  0x000D3350  "Warning Message\n\n"
  0x000D3368  "Critical Error Message\n\n"
  0x000D34F0  "BIOSConnect"
  0x000D3500  "DNS Server"
  0x000D350C  "Router"
  0x000D3518  "Subnet Mask"
  0x000D3528  "IP Address"
  0x000D3534  "Status"
  0x000D3540  "Connected"
  0x000D3550  "Dell Server"
  0x000D3560  "This Computer"
  0x000D36C0  "File 1 of 1"
  0x000D3828  "Network Info"
  0x000D3AE0  "Do You Really Want to Abort ?"
  0x000D44E8  "Connecting..."
  0x000D44F8  "Connect"
  0x000D4500  "Show Password"
  0x000D4510  "Password"
  0x000D4520  "Secured"
  0x000D4530  "--Select--"
  0x000D4540  "Security"
  0x000D4560  "Disconnect"
  0x000D4570  "Disconnecting..."
  0x000D47F0  "Add Wi-Fi"
  0x000D4950  "Internet"
  0x000D4960  "My Network"
  0x000D4B08  "Press any key to continue."
  0x000D4B28  " PRESS ESC TO ABORT TESTING "
  0x000D4B48  "9999."
  0x000D4B50  "Status: "
  0x000D4B60  "Test  : "
  0x000D4B70  "Device: "
  0x000D4B80  "Build :                ePSA Pre-boot System Assessment    ServiceTag"
  0x000D4BC8  "Percent Complete %-3d"
  0x000D4E11  "ov 30 2019"
  0x000D4E1C  "-!!!!"
  0x000D4E28  "%02d:%02d:%02d"
  0x000D4E38  "%d Day%s "
  0x000D4E48  "%d Month%s "
  0x000D4E58  "Elapsed time: "
  0x000D4E68  "%s%02d/%02d/%04d %02d:%02d:%02d%c %s"
  0x000D4E90  "Running: "
  0x000D4EA0  "Started: "
  0x000D4EB0  "Ended: "
  0x000D5010  "Were color bars displayed?(y/n)"
  0x000D5038  "Touch"
  0x000D5040  "Enabled"
  0x000D5048  "Version"
  0x000D5050  "Service Tag"
  0x000D5060  "System BIOS"
  0x000D51D0  "Advanced"
  0x000D51DC  "Basic"
  0x000D5210  "EPSA %s, Service Tag: %s, Node: %d, SystemID: %04X, BIOS: %s\n\n"
  0x000D5250  "Log file success"
  0x000D5268  "Log file failed"
  0x000D5278  "Error opening log file. Retry ?"
  0x000D5298  "\\epsa\\last.txt"
  0x000D52A8  "ImageBase: %p\n"
  0x000D52B8  "\\%s.txt"
  0x000D52C0  "\\%04X"
  0x000D52C8  "\\epsa"
  0x000D52E0  "Enable debug output. N hex bitflags:\n 100=fDebugAlways, 200=Disable Log LC/EEPROM, 8000=Disable -ix in -process"
  0x000D5358  "Transport.dat error log. "
  0x000D5378  "Error prompt timeout."
  0x000D5398  "Max errors to stop."
  0x000D53AC  "reboot"
  0x000D53B8  "Reboot on exit"
  0x000D53C8  "factory"
  0x000D53D0  "Factory only mode"
  0x000D53E8  "Enables the results tab."
  0x000D5404  "quick"
  0x000D5410  "Quick testing only."
  0x000D5430  "Wait to start testing."
  0x000D5448  "allMemTests"
  0x000D5458  "Force all memory tests."
  0x000D5470  "process"
  0x000D5478  "Process Level."
  0x000D5488  "hddTime"
  0x000D5490  "Stops testing when the HDD test is complete."
  0x000D54C0  "timeLimit"
  0x000D54D0  "Test time limit in seconds."
  0x000D54F0  "Number of times to run the test."
  0x000D5514  "xMode"
  0x000D5520  "Thorough Test Mode."
  0x000D5540  "Displays device configuration."
  0x000D5568  "Adds additional text to the logo."
  0x000D5590  "Log to a file. -o:epsa logs to \\epsa\\{systemID}\\{serviceTag}.txt"
  0x000D55D8  "Run additional interactive tests."
  0x000D5600  "Omit all interactive tests, don't prompt, and exit when complete."
  0x000D5648  "Displays this help."
  0x000D5670  "** %s - %s **"
  0x000D5680  "Test failed to call fResult()."
  0x000D56A0  "This will take about %s or more."
  0x000D56D0  "The host display will not update until memory testing completes.\n"
  0x000D5720  "No problems have been found with this system so far. Do you want to run the remaining memory tests?  This will take about %s or more. \nDo you want to continue? (Recommended)"
  0x000D57D0  "Testing completed. One or more errors were detected."
  0x000D5808  "Test time limit set to %d seconds"
  0x000D5830  "Test %s %d\n"
  0x000D5840  "Loop %d"
  0x000D5848  "Loop %d of %d"
  0x000D5858  "%-23s = "
  0x000D5864  "%s = "
  0x000D5870  "%s~50~= "
  0x000D5880  "\n[ %s ]\n"
  0x000D5890  "SUBTASK_LEVEL=%X\r\n"
  0x000D58A8  "SUBTASK_COMMAND="
  0x000D58C0  "SUBTASK_PPID_SN=%s\r\n"
  0x000D58D8  "SUBTASK_ERROR_MESSAGE=%s"
  0x000D58F8  "SUBTASK_NAME=%s\r\n"
  0x000D5910  "SUBTASK_MEMORY_DURATION=%d\r\nSUBTASK_HDD_DURATION=%d\r\n"
  0x000D5948  "Aborting testing...."
  0x000D5960  "Functional Test"
  0x000D5970  "\nInitializing %s ..."
  0x000D5988  " Loop %d"
  0x000D5998  " Loop %d of %d"
  0x000D59A8  "%dsec"
  0x000D59B0  "%dmin %dsec"
  0x000D59C0  "%d %s %dmin"
  0x000D59D4  "hours"
  0x000D59E0  "Estimated Time Left "
  0x000D59F8  "Hardware scan resolved memory issue. Performing a deep scan."
  0x000D5A38  "\n%s%s"
  0x000D5A40  "%sMsg : %s"
  0x000D5A50  "Validation Code : %d\n"
  0x000D5A68  "Error Code : %.4x-%.4x\n"
  0x000D5A80  "Test Results : %s\n"
  0x000D5A98  "Test code %x override\n"
  0x000D5AB0  "Running"
  0x000D5AB8  "System Error \n\nSystem has been halted. \nPlease Reboot."
  0x000D5AF0  "System Error"
  0x000D5B00  "Module Initialization Error"
  0x000D5B20  "Not Applicable"
  0x000D5B30  "User Abort"
  0x000D5B40  "%04X@%s$"
  0x000D5B50  "%04X@%s$%08X!"
  0x000D5B60  "`%04X+%s^%08X"
  0x000D5B70  "P%04Xc%s%08X"
  0x000D5B80  "%s%05X"
  0x000D5B90  "fru=%s&"
  0x000D5B98  "errCode=%04X&ValCode=%d&"
  0x000D5BB8  "serviceTag=%s&"
  0x000D5BC8  "https://supportassist.dell.com/%s"
  0x000D5BF8  "\nService Tag : %s\n"
  0x000D5C10  "Version: %s\n"
  0x000D5C28  "Do you really want to Exit?"
  0x000D5C48  "Do you really want to Exit and Reboot?"
  0x000D5C70  "Exiting. Save results to psa.txt on USB key first?"
  0x000D5CA8  "ServiceTag %s %s\n"
  0x000D5CC0  "\n\nAll tests passed.\nService Tag : %s\nResult Code : 2000-0000\nValidation Code : %d\n"
  0x000D5D18  "ePSA extended test pass"
  0x000D5D30  "ePSA quick test pass"
  0x000D5D48  "All tests passed."
  0x000D5D60  "No tests selected!  Press F2 and select tests to be run."
  0x000D5DA0  "%s%s\nContinue testing?"
  0x000D5DC0  "Do you want to clear all bad memory logs?  The system could become unstable.  Generally you should only do this after replacing defective memory or when directed by technical support."
